Type;ESR-7;
24.604999999999826;-74.599830627441406;-82.74554443359375
24.652499999999826;-75.112907409667969;-84.672019958496094
24.699999999999825;-75.949661254882813;-86.701423645019531
24.747499999999825;-76.890357971191406;-90.924125671386719
24.794999999999824;-77.512298583984375;-99.43536376953125
24.842499999999824;-79.386711120605469;-104.62627410888672
24.889999999999823;-80.726539611816406;-118.24575805664062
24.937499999999822;-82.803680419921875;-120.48284149169922
24.984999999999822;-83.295150756835938;-122.48903656005859
25.032499999999821;-82.137046813964844;-119.30772399902344
25.079999999999821;-80.087394714355469;-116.61833953857422
25.12749999999982;-78.743988037109375;-110.06029510498047
25.17499999999982;-77.873977661132813;-99.362098693847656
25.222499999999819;-77.070175170898437;-93.942863464355469
25.269999999999818;-76.087059020996094;-89.2054443359375
25.317499999999818;-75.539939880371094;-84.385505676269531
25.364999999999817;-74.518440246582031;-81.761940002441406
25.412499999999817;-73.63140869140625;-80.540443420410156
25.459999999999816;-72.853645324707031;-78.522308349609375
25.507499999999816;-72.392539978027344;-77.627090454101562
25.554999999999815;-71.779304504394531;-77.75201416015625
25.602499999999814;-70.970649719238281;-76.110580444335937
25.649999999999814;-70.482635498046875;-70.482635498046875
25.697499999999813;-70.220504760742187;-70.220504760742187
25.744999999999813;-69.371009826660156;-69.371009826660156
25.792499999999812;-69.192192077636719;-69.192192077636719
25.839999999999812;-68.831451416015625;-68.831451416015625
25.887499999999811;-68.33258056640625;-68.33258056640625
25.93499999999981;-68.129974365234375;-68.129974365234375
25.98249999999981;-67.63134765625;-67.63134765625
26.029999999999809;-67.383926391601563;-67.383926391601563
26.077499999999809;-66.997695922851563;-66.997695922851563
26.124999999999808;-66.491348266601562;-66.491348266601562
26.172499999999808;-66.230278015136719;-66.230278015136719
26.219999999999807;-65.770660400390625;-65.770660400390625
26.267499999999806;-65.772506713867188;-65.772506713867188
26.314999999999806;-65.396568298339844;-65.396568298339844
26.362499999999805;-65.179962158203125;-65.179962158203125
26.409999999999805;-64.873588562011719;-64.873588562011719
26.457499999999804;-64.625663757324219;-64.625663757324219
26.504999999999804;-64.289863586425781;-64.289863586425781
26.552499999999803;-64.15130615234375;-64.15130615234375
26.599999999999802;-63.953910827636719;-63.953910827636719
26.647499999999802;-63.700145721435547;-63.700145721435547
26.694999999999801;-63.458621978759766;-63.458621978759766
26.742499999999801;-63.305103302001953;-63.305103302001953
26.7899999999998;-62.977603912353516;-62.977603912353516
26.8374999999998;-62.83306884765625;-62.83306884765625
26.884999999999799;-62.694934844970703;-62.694934844970703
26.932499999999798;-62.316184997558594;-62.316184997558594
26.979999999999798;-62.288673400878906;-62.288673400878906
27.027499999999797;-62.079563140869141;-62.079563140869141
27.074999999999797;-61.953292846679688;-61.953292846679688
27.122499999999796;-61.667991638183594;-61.667991638183594
27.169999999999796;-61.472251892089844;-61.472251892089844
27.217499999999795;-61.4066162109375;-61.4066162109375
27.264999999999795;-61.31304931640625;-61.31304931640625
27.312499999999794;-61.166721343994141;-61.166721343994141
27.359999999999793;-60.987297058105469;-60.987297058105469
27.407499999999793;-60.828899383544922;-60.828899383544922
27.454999999999792;-60.72698974609375;-60.72698974609375
27.502499999999792;-60.5582275390625;-60.5582275390625
27.549999999999791;-60.495151519775391;-60.495151519775391
27.597499999999791;-60.318893432617188;-60.318893432617188
27.64499999999979;-60.191921234130859;-60.191921234130859
27.692499999999789;-60.045780181884766;-60.045780181884766
27.739999999999789;-59.970649719238281;-59.970649719238281
27.787499999999788;-59.744171142578125;-59.744171142578125
27.834999999999788;-59.727802276611328;-59.727802276611328
27.882499999999787;-59.586700439453125;-59.586700439453125
27.929999999999787;-59.471279144287109;-59.471279144287109
27.977499999999786;-59.300621032714844;-59.300621032714844
28.024999999999785;-59.221931457519531;-59.221931457519531
28.072499999999785;-59.149105072021484;-59.149105072021484
28.119999999999784;-59.044952392578125;-59.044952392578125
28.167499999999784;-58.98370361328125;-58.98370361328125
28.214999999999783;-58.871334075927734;-58.871334075927734
28.262499999999783;-58.723415374755859;-58.723415374755859
28.309999999999782;-58.589443206787109;-58.589443206787109
28.357499999999781;-58.4844970703125;-58.4844970703125
28.404999999999781;-58.327880859375;-58.327880859375
28.45249999999978;-58.252120971679688;-58.252120971679688
28.49999999999978;-58.192459106445312;-58.192459106445312
28.547499999999779;-58.040321350097656;-58.040321350097656
28.594999999999779;-57.985145568847656;-57.985145568847656
28.642499999999778;-57.828701019287109;-57.828701019287109
28.689999999999777;-57.720458984375;-57.720458984375
28.737499999999777;-57.681747436523438;-57.681747436523438
28.784999999999776;-57.636062622070313;-57.636062622070313
28.832499999999776;-57.476646423339844;-57.476646423339844
28.879999999999775;-57.403182983398438;-57.403182983398438
28.927499999999775;-57.341064453125;-57.341064453125
28.974999999999774;-57.192333221435547;-57.192333221435547
29.022499999999773;-57.163570404052734;-57.163570404052734
29.069999999999773;-57.065952301025391;-57.065952301025391
29.117499999999772;-56.940231323242188;-56.940231323242188
29.164999999999772;-56.867061614990234;-56.867061614990234
29.212499999999771;-56.793022155761719;-56.793022155761719
29.259999999999771;-56.712371826171875;-56.712371826171875
29.30749999999977;-56.630062103271484;-56.630062103271484
29.354999999999769;-56.571372985839844;-56.571372985839844
29.402499999999769;-56.436840057373047;-56.436840057373047
29.449999999999768;-56.327011108398438;-56.327011108398438
29.497499999999768;-56.243099212646484;-56.243099212646484
29.544999999999767;-56.177726745605469;-56.177726745605469
29.592499999999767;-56.078395843505859;-56.078395843505859
29.639999999999766;-55.987312316894531;-55.987312316894531
29.687499999999766;-55.917163848876953;-55.917163848876953
29.734999999999765;-55.896209716796875;-55.896209716796875
29.782499999999764;-55.804367065429687;-55.804367065429687
29.829999999999764;-55.674949645996094;-55.674949645996094
29.877499999999763;-55.585010528564453;-55.585010528564453
29.924999999999763;-55.552986145019531;-55.552986145019531
29.972499999999762;-55.454414367675781;-55.454414367675781
30.019999999999762;-55.363704681396484;-55.363704681396484
30.067499999999761;-55.284111022949219;-55.284111022949219
30.11499999999976;-55.194564819335938;-55.194564819335938
30.16249999999976;-55.13482666015625;-55.13482666015625
30.209999999999759;-55.018447875976562;-55.018447875976562
30.257499999999759;-54.958683013916016;-54.958683013916016
30.304999999999758;-54.879787445068359;-54.879787445068359
30.352499999999758;-54.794040679931641;-54.794040679931641
30.399999999999757;-54.710453033447266;-54.710453033447266
30.447499999999756;-54.647083282470703;-54.647083282470703
30.494999999999756;-54.588359832763672;-54.588359832763672
30.542499999999755;-54.532260894775391;-54.532260894775391
30.589999999999755;-54.4139404296875;-54.4139404296875
30.637499999999754;-54.360183715820313;-54.360183715820313
30.684999999999754;-54.299213409423828;-54.299213409423828
30.732499999999753;-54.212379455566406;-54.212379455566406
30.779999999999752;-54.112941741943359;-54.112941741943359
30.827499999999752;-54.061351776123047;-54.061351776123047
30.874999999999751;-53.988399505615234;-53.988399505615234
30.922499999999751;-53.914081573486328;-53.914081573486328
30.96999999999975;-53.828907012939453;-53.828907012939453
31.01749999999975;-53.790283203125;-53.790283203125
31.064999999999749;-53.727252960205078;-53.727252960205078
31.112499999999748;-53.637107849121094;-53.637107849121094
31.159999999999748;-53.568874359130859;-53.568874359130859
31.207499999999747;-53.506088256835938;-53.506088256835938
31.254999999999747;-53.435020446777344;-53.435020446777344
31.302499999999746;-53.312393188476563;-53.312393188476563
31.349999999999746;-53.304698944091797;-53.304698944091797
31.397499999999745;-53.246311187744141;-53.246311187744141
31.444999999999744;-53.183441162109375;-53.183441162109375
31.492499999999744;-53.105091094970703;-53.105091094970703
31.539999999999743;-53.014171600341797;-53.014171600341797
31.587499999999743;-52.939239501953125;-52.939239501953125
31.634999999999742;-52.9039306640625;-52.9039306640625
31.682499999999742;-52.839977264404297;-52.839977264404297
31.729999999999741;-52.774253845214844;-52.774253845214844
31.777499999999741;-52.693336486816406;-52.693336486816406
31.82499999999974;-52.644256591796875;-52.644256591796875
31.872499999999739;-52.5692138671875;-52.5692138671875
31.919999999999739;-52.498096466064453;-52.498096466064453
31.967499999999738;-52.442802429199219;-52.442802429199219
32.014999999999738;-52.404632568359375;-52.404632568359375
32.062499999999737;-52.327140808105469;-52.327140808105469
32.109999999999737;-52.258270263671875;-52.258270263671875
32.157499999999736;-52.171684265136719;-52.171684265136719
32.204999999999735;-52.160713195800781;-52.160713195800781
32.252499999999735;-52.075435638427734;-52.075435638427734
32.299999999999734;-52.006862640380859;-52.006862640380859
32.347499999999734;-51.939559936523438;-51.939559936523438
32.394999999999733;-51.904563903808594;-51.904563903808594
32.442499999999733;-51.807552337646484;-51.807552337646484
32.489999999999732;-51.782142639160156;-51.782142639160156
32.537499999999731;-51.741718292236328;-51.741718292236328
32.584999999999731;-51.655265808105469;-51.655265808105469
32.63249999999973;-51.599925994873047;-51.599925994873047
32.67999999999973;-51.569843292236328;-51.569843292236328
32.727499999999729;-51.467254638671875;-51.467254638671875
32.774999999999729;-51.45623779296875;-51.45623779296875
32.822499999999728;-51.388957977294922;-51.388957977294922
32.869999999999727;-51.348243713378906;-51.348243713378906
32.917499999999727;-51.336757659912109;-51.336757659912109
32.964999999999726;-51.269229888916016;-51.269229888916016
33.012499999999726;-51.214454650878906;-51.214454650878906
33.059999999999725;-51.161701202392578;-51.161701202392578
33.107499999999725;-51.090709686279297;-51.090709686279297
33.154999999999724;-51.080039978027344;-51.080039978027344
33.202499999999723;-51.022674560546875;-51.022674560546875
33.249999999999723;-50.969688415527344;-50.969688415527344
33.297499999999722;-50.918167114257813;-50.918167114257813
33.344999999999722;-50.901611328125;-50.901611328125
33.392499999999721;-50.848293304443359;-50.848293304443359
33.439999999999721;-50.793727874755859;-50.793727874755859
33.48749999999972;-50.757640838623047;-50.757640838623047
33.534999999999719;-50.710670471191406;-50.710670471191406
33.582499999999719;-50.68756103515625;-50.68756103515625
33.629999999999718;-50.636417388916016;-50.636417388916016
33.677499999999718;-50.591281890869141;-50.591281890869141
33.724999999999717;-50.537506103515625;-50.537506103515625
33.772499999999717;-50.461383819580078;-50.461383819580078
33.819999999999716;-50.480216979980469;-50.480216979980469
33.867499999999715;-50.442592620849609;-50.442592620849609
33.914999999999715;-50.381080627441406;-50.381080627441406
33.962499999999714;-50.380340576171875;-50.380340576171875
34.009999999999714;-50.326400756835938;-50.326400756835938
34.057499999999713;-50.309898376464844;-50.309898376464844
34.104999999999713;-50.256385803222656;-50.256385803222656
34.152499999999712;-50.223243713378906;-50.223243713378906
34.199999999999712;-50.212501525878906;-50.212501525878906
34.247499999999711;-50.175548553466797;-50.175548553466797
34.29499999999971;-50.143894195556641;-50.143894195556641
34.34249999999971;-50.106864929199219;-50.106864929199219
34.389999999999709;-50.078010559082031;-50.078010559082031
34.437499999999709;-50.051795959472656;-50.051795959472656
34.484999999999708;-50.013370513916016;-50.013370513916016
34.532499999999708;-50.001731872558594;-50.001731872558594
34.579999999999707;-49.967273712158203;-49.967273712158203
34.627499999999706;-49.955322265625;-49.955322265625
34.674999999999706;-49.943214416503906;-49.943214416503906
34.722499999999705;-49.923610687255859;-49.923610687255859
34.769999999999705;-49.877437591552734;-49.877437591552734
34.817499999999704;-49.864704132080078;-49.864704132080078
34.864999999999704;-49.839767456054688;-49.839767456054688
34.912499999999703;-49.832912445068359;-49.832912445068359
34.959999999999702;-49.802215576171875;-49.802215576171875
35.007499999999702;-49.793354034423828;-49.793354034423828
35.054999999999701;-49.777881622314453;-49.777881622314453
35.102499999999701;-49.740043640136719;-49.740043640136719
35.1499999999997;-49.740589141845703;-49.740589141845703
35.1974999999997;-49.721187591552734;-49.721187591552734
35.244999999999699;-49.698715209960938;-49.698715209960938
35.292499999999698;-49.687232971191406;-49.687232971191406
35.339999999999698;-49.676311492919922;-49.676311492919922
35.387499999999697;-49.648605346679688;-49.648605346679688
35.434999999999697;-49.652313232421875;-49.652313232421875
35.482499999999696;-49.611660003662109;-49.611660003662109
35.529999999999696;-49.608711242675781;-49.608711242675781
35.577499999999695;-49.6077880859375;-49.6077880859375
35.624999999999694;-49.574684143066406;-49.574684143066406
35.672499999999694;-49.575603485107422;-49.575603485107422
35.719999999999693;-49.551036834716797;-49.551036834716797
35.767499999999693;-49.552501678466797;-49.552501678466797
35.814999999999692;-49.554882049560547;-49.554882049560547
35.862499999999692;-49.510856628417969;-49.510856628417969
35.909999999999691;-49.521797180175781;-49.521797180175781
35.95749999999969;-49.534397125244141;-49.534397125244141
36.00499999999969;-49.510128021240234;-49.510128021240234
36.052499999999689;-49.518878936767578;-49.518878936767578
36.099999999999689;-49.486106872558594;-49.486106872558594
36.147499999999688;-49.493743896484375;-49.493743896484375
36.194999999999688;-49.480087280273438;-49.480087280273438
36.242499999999687;-49.484294891357422;-49.484294891357422
36.289999999999687;-49.439540863037109;-49.439540863037109
36.337499999999686;-49.460620880126953;-49.460620880126953
36.384999999999685;-49.469329833984375;-49.469329833984375
36.432499999999685;-49.447116851806641;-49.447116851806641
36.479999999999684;-49.415004730224609;-49.415004730224609
36.527499999999684;-49.432521820068359;-49.432521820068359
36.574999999999683;-49.434925079345703;-49.434925079345703
36.622499999999683;-49.43621826171875;-49.43621826171875
36.669999999999682;-49.419059753417969;-49.419059753417969
36.717499999999681;-49.408931732177734;-49.408931732177734
36.764999999999681;-49.422378540039063;-49.422378540039063
36.81249999999968;-49.408199310302734;-49.408199310302734
36.85999999999968;-49.408378601074219;-49.408378601074219
36.907499999999679;-49.385036468505859;-49.385036468505859
36.954999999999679;-49.400287628173828;-49.400287628173828
37.002499999999678;-49.372196197509766;-49.372196197509766
37.049999999999677;-49.379531860351563;-49.379531860351563
37.097499999999677;-49.394401550292969;-49.394401550292969
37.144999999999676;-49.383384704589844;-49.383384704589844
37.192499999999676;-49.372379302978516;-49.372379302978516
37.239999999999675;-49.358829498291016;-49.358829498291016
37.287499999999675;-49.358829498291016;-49.358829498291016
37.334999999999674;-49.341827392578125;-49.341827392578125
37.382499999999673;-49.344566345214844;-49.344566345214844
37.429999999999673;-49.341827392578125;-49.341827392578125
37.477499999999672;-49.29449462890625;-49.29449462890625
37.524999999999672;-49.314289093017578;-49.314289093017578
37.572499999999671;-49.317203521728516;-49.317203521728516
37.619999999999671;-49.304828643798828;-49.304828643798828
37.66749999999967;-49.299736022949219;-49.299736022949219
37.714999999999669;-49.301372528076172;-49.301372528076172
37.762499999999669;-49.290966033935547;-49.290966033935547
37.809999999999668;-49.288551330566406;-49.288551330566406
37.857499999999668;-49.258136749267578;-49.258136749267578
37.904999999999667;-49.278156280517578;-49.278156280517578
37.952499999999667;-49.237251281738281;-49.237251281738281
37.999999999999666;-49.248889923095703;-49.248889923095703
38.047499999999665;-49.233375549316406;-49.233375549316406
38.094999999999665;-49.228946685791016;-49.228946685791016
38.142499999999664;-49.223964691162109;-49.223964691162109
38.189999999999664;-49.193412780761719;-49.193412780761719
38.237499999999663;-49.182582855224609;-49.182582855224609
38.284999999999663;-49.184230804443359;-49.184230804443359
38.332499999999662;-49.172679901123047;-49.172679901123047
38.379999999999661;-49.165901184082031;-49.165901184082031
38.427499999999661;-49.159679412841797;-49.159679412841797
38.47499999999966;-49.147789001464844;-49.147789001464844
38.52249999999966;-49.120601654052734;-49.120601654052734
38.569999999999659;-49.095420837402344;-49.095420837402344
38.617499999999659;-49.120418548583984;-49.120418548583984
38.664999999999658;-49.108768463134766;-49.108768463134766
38.712499999999658;-49.102100372314453;-49.102100372314453
38.759999999999657;-49.068752288818359;-49.068752288818359
38.807499999999656;-49.053050994873047;-49.053050994873047
38.854999999999656;-49.055816650390625;-49.055816650390625
38.902499999999655;-49.023384094238281;-49.023384094238281
38.949999999999655;-49.00445556640625;-49.00445556640625
38.997499999999654;-49.022830963134766;-49.022830963134766
39.044999999999654;-48.992717742919922;-48.992717742919922
39.092499999999653;-48.989418029785156;-48.989418029785156
39.139999999999652;-48.980445861816406;-48.980445861816406
39.187499999999652;-48.968917846679688;-48.968917846679688
39.234999999999651;-48.93243408203125;-48.93243408203125
39.282499999999651;-48.944820404052734;-48.944820404052734
39.32999999999965;-48.913234710693359;-48.913234710693359
39.37749999999965;-48.882282257080078;-48.882282257080078
39.424999999999649;-48.898391723632813;-48.898391723632813
39.472499999999648;-48.878582000732422;-48.878582000732422
39.519999999999648;-48.861766815185547;-48.861766815185547
39.567499999999647;-48.8416748046875;-48.8416748046875
39.614999999999647;-48.820343017578125;-48.820343017578125
39.662499999999646;-48.80841064453125;-48.80841064453125
39.709999999999646;-48.795578002929688;-48.795578002929688
39.757499999999645;-48.785690307617187;-48.785690307617187
39.804999999999644;-48.756099700927734;-48.756099700927734
39.852499999999644;-48.706878662109375;-48.706878662109375
39.899999999999643;-48.694107055664063;-48.694107055664063
39.947499999999643;-48.691699981689453;-48.691699981689453
39.994999999999642;-48.6634521484375;-48.6634521484375
40.042499999999642;-48.655529022216797;-48.655529022216797
40.089999999999641;-48.6409912109375;-48.6409912109375
40.13749999999964;-48.577610015869141;-48.577610015869141
40.18499999999964;-48.584182739257813;-48.584182739257813
40.232499999999639;-48.559013366699219;-48.559013366699219
40.279999999999639;-48.543910980224609;-48.543910980224609
40.327499999999638;-48.488754272460938;-48.488754272460938
40.374999999999638;-48.478244781494141;-48.478244781494141
40.422499999999637;-48.461124420166016;-48.461124420166016
40.469999999999636;-48.425880432128906;-48.425880432128906
40.517499999999636;-48.397533416748047;-48.397533416748047
40.564999999999635;-48.368553161621094;-48.368553161621094
40.612499999999635;-48.332912445068359;-48.332912445068359
40.659999999999634;-48.299259185791016;-48.299259185791016
40.707499999999634;-48.253795623779297;-48.253795623779297
40.754999999999633;-48.238018035888672;-48.238018035888672
40.802499999999633;-48.215690612792969;-48.215690612792969
40.849999999999632;-48.17120361328125;-48.17120361328125
40.897499999999631;-48.140720367431641;-48.140720367431641
40.944999999999631;-48.096572875976562;-48.096572875976562
40.99249999999963;-48.0631103515625;-48.0631103515625
41.03999999999963;-48.028491973876953;-48.028491973876953
41.087499999999629;-47.988918304443359;-47.988918304443359
41.134999999999629;-47.959075927734375;-47.959075927734375
41.182499999999628;-47.904716491699219;-47.904716491699219
41.229999999999627;-47.876564025878906;-47.876564025878906
41.277499999999627;-47.838798522949219;-47.838798522949219
41.324999999999626;-47.796466827392578;-47.796466827392578
41.372499999999626;-47.758743286132813;-47.758743286132813
41.419999999999625;-47.741718292236328;-47.741718292236328
41.467499999999625;-47.700027465820312;-47.700027465820312
41.514999999999624;-47.647918701171875;-47.647918701171875
41.562499999999623;-47.621250152587891;-47.621250152587891
41.609999999999623;-47.589210510253906;-47.589210510253906
41.657499999999622;-47.543098449707031;-47.543098449707031
41.704999999999622;-47.493930816650391;-47.493930816650391
41.752499999999621;-47.4715576171875;-47.4715576171875
41.799999999999621;-47.438289642333984;-47.438289642333984
41.84749999999962;-47.385013580322266;-47.385013580322266
41.894999999999619;-47.360595703125;-47.360595703125
41.942499999999619;-47.322452545166016;-47.322452545166016
41.989999999999618;-47.279525756835938;-47.279525756835938
42.037499999999618;-47.239727020263672;-47.239727020263672
42.084999999999617;-47.197555541992188;-47.197555541992188
42.132499999999617;-47.159336090087891;-47.159336090087891
42.179999999999616;-47.111019134521484;-47.111019134521484
42.227499999999615;-47.079380035400391;-47.079380035400391
42.274999999999615;-47.052040100097656;-47.052040100097656
42.322499999999614;-47.012458801269531;-47.012458801269531
42.369999999999614;-46.971782684326172;-46.971782684326172
42.417499999999613;-46.936069488525391;-46.936069488525391
42.464999999999613;-46.883876800537109;-46.883876800537109
42.512499999999612;-46.865455627441406;-46.865455627441406
42.559999999999611;-46.852710723876953;-46.852710723876953
42.607499999999611;-46.821044921875;-46.821044921875
42.65499999999961;-46.765247344970703;-46.765247344970703
42.70249999999961;-46.742626190185547;-46.742626190185547
42.749999999999609;-46.701759338378906;-46.701759338378906
42.797499999999609;-46.652774810791016;-46.652774810791016
42.844999999999608;-46.609405517578125;-46.609405517578125
42.892499999999607;-46.576930999755859;-46.576930999755859
42.939999999999607;-46.57196044921875;-46.57196044921875
42.987499999999606;-46.52899169921875;-46.52899169921875
43.034999999999606;-46.493892669677734;-46.493892669677734
43.082499999999605;-46.456832885742188;-46.456832885742188
43.129999999999605;-46.438854217529297;-46.438854217529297
43.177499999999604;-46.406139373779297;-46.406139373779297
43.224999999999604;-46.385868072509766;-46.385868072509766
43.272499999999603;-46.361423492431641;-46.361423492431641
43.319999999999602;-46.343822479248047;-46.343822479248047
43.367499999999602;-46.312191009521484;-46.312191009521484
43.414999999999601;-46.296875;-46.296875
43.462499999999601;-46.271728515625;-46.271728515625
43.5099999999996;-46.248016357421875;-46.248016357421875
43.5574999999996;-46.222896575927734;-46.222896575927734
43.604999999999599;-46.192886352539062;-46.192886352539062
43.652499999999598;-46.164443969726563;-46.164443969726563
43.699999999999598;-46.145961761474609;-46.145961761474609
43.747499999999597;-46.117305755615234;-46.117305755615234
43.794999999999597;-46.087459564208984;-46.087459564208984
43.842499999999596;-46.067981719970703;-46.067981719970703
43.889999999999596;-46.033756256103516;-46.033756256103516
43.937499999999595;-46.019737243652344;-46.019737243652344
43.984999999999594;-45.982952117919922;-45.982952117919922
44.032499999999594;-45.965351104736328;-45.965351104736328
44.079999999999593;-45.934635162353516;-45.934635162353516
44.127499999999593;-45.92132568359375;-45.92132568359375
44.174999999999592;-45.884143829345703;-45.884143829345703
44.222499999999592;-45.881370544433594;-45.881370544433594
44.269999999999591;-45.839096069335938;-45.839096069335938
44.31749999999959;-45.823272705078125;-45.823272705078125
44.36499999999959;-45.799953460693359;-45.799953460693359
44.412499999999589;-45.781093597412109;-45.781093597412109
44.459999999999589;-45.743495941162109;-45.743495941162109
44.507499999999588;-45.7369384765625;-45.7369384765625
44.554999999999588;-45.711658477783203;-45.711658477783203
44.602499999999587;-45.695167541503906;-45.695167541503906
44.649999999999586;-45.658222198486328;-45.658222198486328
44.697499999999586;-45.658039093017578;-45.658039093017578
44.744999999999585;-45.630069732666016;-45.630069732666016
44.792499999999585;-45.596141815185547;-45.596141815185547
44.839999999999584;-45.583339691162109;-45.583339691162109
44.887499999999584;-45.565818786621094;-45.565818786621094
44.934999999999583;-45.553966522216797;-45.553966522216797
44.982499999999582;-45.536685943603516;-45.536685943603516
45.029999999999582;-45.514537811279297;-45.514537811279297
45.077499999999581;-45.492156982421875;-45.492156982421875
45.124999999999581;-45.483665466308594;-45.483665466308594
45.17249999999958;-45.464122772216797;-45.464122772216797
45.21999999999958;-45.447566986083984;-45.447566986083984
45.267499999999579;-45.4185791015625;-45.4185791015625
45.314999999999579;-45.4171142578125;-45.4171142578125
45.362499999999578;-45.400650024414063;-45.400650024414063
45.409999999999577;-45.378372192382813;-45.378372192382813
45.457499999999577;-45.364715576171875;-45.364715576171875
45.504999999999576;-45.347980499267578;-45.347980499267578
45.552499999999576;-45.333953857421875;-45.333953857421875
45.599999999999575;-45.321342468261719;-45.321342468261719
45.647499999999575;-45.302272796630859;-45.302272796630859
45.694999999999574;-45.279190063476563;-45.279190063476563
45.742499999999573;-45.277713775634766;-45.277713775634766
45.789999999999573;-45.271263122558594;-45.271263122558594
45.837499999999572;-45.250469207763672;-45.250469207763672
45.884999999999572;-45.243118286132813;-45.243118286132813
45.932499999999571;-45.214694976806641;-45.214694976806641
45.979999999999571;-45.220737457275391;-45.220737457275391
46.02749999999957;-45.206825256347656;-45.206825256347656
46.074999999999569;-45.184360504150391;-45.184360504150391
46.122499999999569;-45.187644958496094;-45.187644958496094
46.169999999999568;-45.171966552734375;-45.171966552734375
46.217499999999568;-45.16632080078125;-45.16632080078125
46.264999999999567;-45.160861968994141;-45.160861968994141
46.312499999999567;-45.153915405273437;-45.153915405273437
46.359999999999566;-45.140167236328125;-45.140167236328125
46.407499999999565;-45.116443634033203;-45.116443634033203
46.454999999999565;-45.123481750488281;-45.123481750488281
46.502499999999564;-45.121818542480469;-45.121818542480469
46.549999999999564;-45.099246978759766;-45.099246978759766
46.597499999999563;-45.095741271972656;-45.095741271972656
46.644999999999563;-45.090385437011719;-45.090385437011719
46.692499999999562;-45.070663452148438;-45.070663452148438
46.739999999999561;-45.078582763671875;-45.078582763671875
46.787499999999561;-45.061275482177734;-45.061275482177734
46.83499999999956;-45.064403533935547;-45.064403533935547
46.88249999999956;-45.057048797607422;-45.057048797607422
46.929999999999559;-45.051532745361328;-45.051532745361328
46.977499999999559;-45.0445556640625;-45.0445556640625
47.024999999999558;-45.039600372314453;-45.039600372314453
47.072499999999557;-45.031166076660156;-45.031166076660156
47.119999999999557;-45.016513824462891;-45.016513824462891
47.167499999999556;-45.026397705078125;-45.026397705078125
47.214999999999556;-45.016147613525391;-45.016147613525391
47.262499999999555;-45.005359649658203;-45.005359649658203
47.309999999999555;-45.005542755126953;-45.005542755126953
47.357499999999554;-45.007736206054688;-45.007736206054688
47.404999999999553;-45.008831024169922;-45.008831024169922
47.452499999999553;-45.003349304199219;-45.003349304199219
47.499999999999552;-44.998054504394531;-44.998054504394531
47.547499999999552;-45.006275177001953;-45.006275177001953
47.594999999999551;-44.996044158935547;-44.996044158935547
47.642499999999551;-44.999332427978516;-44.999332427978516
47.68999999999955;-44.992759704589844;-44.992759704589844
47.73749999999955;-45.011756896972656;-45.011756896972656
47.784999999999549;-45.013401031494141;-45.013401031494141
47.832499999999548;-45.008281707763672;-45.008281707763672
47.879999999999548;-45.012489318847656;-45.012489318847656
47.927499999999547;-45.009563446044922;-45.009563446044922
47.974999999999547;-45.011940002441406;-45.011940002441406
48.022499999999546;-45.019077301025391;-45.019077301025391
48.069999999999546;-45.029701232910156;-45.029701232910156
48.117499999999545;-45.029331207275391;-45.029331207275391
48.164999999999544;-45.035202026367188;-45.035202026367188
48.212499999999544;-45.052085876464844;-45.052085876464844
48.259999999999543;-45.053188323974609;-45.053188323974609
48.307499999999543;-45.056865692138672;-45.056865692138672
48.354999999999542;-45.076004028320312;-45.076004028320312
48.402499999999542;-45.091495513916016;-45.091495513916016
48.449999999999541;-45.108306884765625;-45.108306884765625
48.49749999999954;-45.121997833251953;-45.121997833251953
48.54499999999954;-45.127742767333984;-45.127742767333984
48.592499999999539;-45.127742767333984;-45.127742767333984
48.639999999999539;-45.159404754638672;-45.159404754638672
48.687499999999538;-45.176338195800781;-45.176338195800781
48.734999999999538;-45.186367034912109;-45.186367034912109
48.782499999999537;-45.192386627197266;-45.192386627197266
48.829999999999536;-45.204635620117188;-45.204635620117188
48.877499999999536;-45.237606048583984;-45.237606048583984
48.924999999999535;-45.25634765625;-45.25634765625
48.972499999999535;-45.272365570068359;-45.272365570068359
49.019999999999534;-45.283615112304688;-45.283615112304688
49.067499999999534;-45.307636260986328;-45.307636260986328
49.114999999999533;-45.323749542236328;-45.323749542236328
49.162499999999532;-45.338035583496094;-45.338035583496094
49.209999999999532;-45.359798431396484;-45.359798431396484
49.257499999999531;-45.385124206542969;-45.385124206542969
49.304999999999531;-45.400279998779297;-45.400279998779297
49.35249999999953;-45.403572082519531;-45.403572082519531
49.39999999999953;-45.443710327148438;-45.443710327148438
49.447499999999529;-45.455657958984375;-45.455657958984375
49.494999999999528;-45.466701507568359;-45.466701507568359
49.542499999999528;-45.490493774414063;-45.490493774414063
49.589999999999527;-45.505653381347656;-45.505653381347656
49.637499999999527;-45.529739379882813;-45.529739379882813
49.684999999999526;-45.552879333496094;-45.552879333496094
49.732499999999526;-45.568550109863281;-45.568550109863281
49.779999999999525;-45.597610473632812;-45.597610473632812
49.827499999999525;-45.612445831298828;-45.612445831298828
49.874999999999524;-45.635398864746094;-45.635398864746094
49.922499999999523;-45.64385986328125;-45.64385986328125
49.969999999999523;-45.645149230957031;-45.645149230957031
50.017499999999522;-45.669471740722656;-45.669471740722656
50.064999999999522;-45.686103820800781;-45.686103820800781
50.112499999999521;-45.701835632324219;-45.701835632324219
50.159999999999521;-45.720211029052734;-45.720211029052734
